Position,Track Name,Artist,Streams,date,region,id,uri,happiness,energy,danceability,loudness,speechiness,instrumentalness
82,Call On Me - Ryan Riback Extended Remix,Starley,3279,1/6/2017,cr,78rIJddV4X0HkNAInEcYde,spotify:track:78rIJddV4X0HkNAInEcYde,,,,,,
35,Tu No Vive Asi (feat. Mambo Kingz & DJ Luian),Arcangel,3279,2/3/2017,pa,6NSMQFKgjpQb0KkjMDYIK0,spotify:track:6NSMQFKgjpQb0KkjMDYIK0,,,,,,
107,Don't Let Me Down,The Chainsmokers,3279,4/14/2017,pt,0QsvXIfqM0zZoerQfsI9lm,spotify:track:0QsvXIfqM0zZoerQfsI9lm,,,,,,
47,Hey DJ,CNCO,3278,11/24/2017,pa,209gZgcfLq2aUuu51vOWBl,spotify:track:209gZgcfLq2aUuu51vOWBl,,,,,,
53,Perfect,Ed Sheeran,3277,3/3/2017,uy,0tgVpDi06FyKpA1z0VMD4v,spotify:track:0tgVpDi06FyKpA1z0VMD4v,,,,,,
118,First Time,Kygo,3276,7/7/2017,cr,2Gl0FzuLxflY6nPifJp5Dr,spotify:track:2Gl0FzuLxflY6nPifJp5Dr,,,,,,
43,Scared to Be Lonely,Martin Garrix,3276,5/12/2017,do,3ebXMykcMXOcLeJ9xZ17XH,spotify:track:3ebXMykcMXOcLeJ9xZ17XH,,,,,,
28,Tu Foto,Ozuna,3275,7/7/2017,bo,0Szp49tpFasIjX04Mcsydp,spotify:track:0Szp49tpFasIjX04Mcsydp,,,,,,
159,Don't,Ed Sheeran,3274,3/3/2017,be,6gTJaPuj8DT8RjuDJyBgzP,spotify:track:6gTJaPuj8DT8RjuDJyBgzP,,,,,,
113,All of Me,John Legend,3274,5/12/2017,cr,3uhBIQ7tv8j1FME8cFGEfG,spotify:track:3uhBIQ7tv8j1FME8cFGEfG,,,,,,
68,Qué Gano Olvidándote - Versión Urbana,Reik,3274,3/3/2017,ec,3H179O48ynsu9q8LOnFQZY,spotify:track:3H179O48ynsu9q8LOnFQZY,,,,,,
163,Speeding Cars,Walking On Cars,3274,1/6/2017,ie,4GylZDT7adqIfVoPHyFb5X,spotify:track:4GylZDT7adqIfVoPHyFb5X,,,,,,
182,Sunset Lover,Petit Biscuit,3274,3/3/2017,ie,0hNduWmlWmEmuwEFcYvRu1,spotify:track:0hNduWmlWmEmuwEFcYvRu1,,,,,,
33,Closer,The Chainsmokers,3274,3/3/2017,pa,7BKLCZ1jbUBVqRi2FVlTVw,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,,,,,,
126,I Feel It Coming,The Weeknd,3273,9/1/2017,cr,5GXAXm5YOmYT0kL5jHvYBt,spotify:track:5GXAXm5YOmYT0kL5jHvYBt,,,,,,
118,Pensa Bem,D.A.M.A,3273,8/4/2017,pt,6wTei65pnupISbY22iIfDa,spotify:track:6wTei65pnupISbY22iIfDa,,,,,,
30,Attention,Charlie Puth,3272,6/9/2017,pa,4iLqG9SeJSnt0cSPICSjxv,spotify:track:4iLqG9SeJSnt0cSPICSjxv,,,,,,
13,Dive,Ed Sheeran,3272,3/3/2017,sk,51ChrwmUPDJvedPQnIU8Ls,spotify:track:51ChrwmUPDJvedPQnIU8Ls,,,,,,
123,La Gozadera,Gente De Zona,3271,3/3/2017,cr,0OMRAvrtLWE2TvcXorRiB9,spotify:track:0OMRAvrtLWE2TvcXorRiB9,,,,,,
119,Happier,Ed Sheeran,3271,7/7/2017,cr,2RttW7RAu5nOAfq6YFvApB,spotify:track:2RttW7RAu5nOAfq6YFvApB,,,,,,
164,Hey Ya!,OutKast,3271,1/6/2017,ie,2PpruBYCo4H7WOBJ7Q2EwM,spotify:track:2PpruBYCo4H7WOBJ7Q2EwM,,,,,,
136,White Iverson,Post Malone,3271,7/7/2017,pt,6eT7xZZlB2mwyzJ2sUKG6w,spotify:track:6eT7xZZlB2mwyzJ2sUKG6w,,,,,,
130,Bad Ideas,Alle Farben,3271,1/6/2017,ch,76gwG061wqdatYhicO2hG4,spotify:track:76gwG061wqdatYhicO2hG4,,,,,,
165,Take Me To Church,Hozier,3270,1/6/2017,ie,0IqKeD8ZSP72KbGYyzEcAs,spotify:track:0IqKeD8ZSP72KbGYyzEcAs,,,,,,
166,Lot to Learn,Luke Christopher,3270,1/6/2017,ie,3TRFq09DUgYj1mug6RRqJW,spotify:track:3TRFq09DUgYj1mug6RRqJW,,,,,,
183,"Helium - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",Sia,3270,3/3/2017,ie,5fc6rQgAKiLutfUYWQ6QnJ,spotify:track:5fc6rQgAKiLutfUYWQ6QnJ,,,,,,
42,In the Name of Love,Martin Garrix,3270,3/3/2017,py,04DwTuZ2VBdJCCC5TROn7L,spotify:track:04DwTuZ2VBdJCCC5TROn7L,,,,,,
137,Photograph,Ed Sheeran,3270,6/9/2017,pt,6fxVffaTuwjgEk5h9QyRjy,spotify:track:6fxVffaTuwjgEk5h9QyRjy,,,,,,
42,Manicomio,Cosculluela,3270,4/14/2017,uy,3n58u3LOFw8mITLvfPvQBz,spotify:track:3n58u3LOFw8mITLvfPvQBz,,,,,,
38,My Way,Calvin Harris,3269,1/6/2017,do,1vvNmPOiUuyCbgWmtc6yfm,spotify:track:1vvNmPOiUuyCbgWmtc6yfm,,,,,,
64,Cake By The Ocean,DNCE,3269,1/6/2017,ec,2aFiaMXmWsM3Vj72F9ksBl,spotify:track:2aFiaMXmWsM3Vj72F9ksBl,,,,,,
49,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",DJ Khaled,3269,7/7/2017,uy,3DXncPQOG4VBw3QHh3S817,spotify:track:3DXncPQOG4VBw3QHh3S817,,,,,,
36,Stay (with Alessia Cara),Zedd,3268,5/12/2017,pa,0dA2Mk56wEzDgegdC6R17g,spotify:track:0dA2Mk56wEzDgegdC6R17g,,,,,,
132,Só Eu Sei,Virgul,3268,9/1/2017,pt,4bdnmTm3yx2W5wTmTewkVD,spotify:track:4bdnmTm3yx2W5wTmTewkVD,,,,,,
70,Bad Things (with Camila Cabello),Machine Gun Kelly,3267,1/6/2017,at,1PSBzsahR2AKwLJgx8ehBj,spotify:track:1PSBzsahR2AKwLJgx8ehBj,,,,,,
124,In The End,Linkin Park,3266,11/24/2017,at,60a0Rd6pjrkxjPbaKzXjfq,spotify:track:60a0Rd6pjrkxjPbaKzXjfq,,,,,,
83,Sugar,Maroon 5,3265,1/6/2017,cr,494OU6M7NOf4ICYb4zWCf5,spotify:track:494OU6M7NOf4ICYb4zWCf5,,,,,,
120,Me Ama Me Odia,Ozuna,3265,7/7/2017,cr,6041gM9Th1ViQcnzkIxnuv,spotify:track:6041gM9Th1ViQcnzkIxnuv,,,,,,
84,Bajo El Agua,Manuel Medrano,3265,7/7/2017,ec,5QSYWruQQ7kBCHScI4xJ9g,spotify:track:5QSYWruQQ7kBCHScI4xJ9g,,,,,,
7,Something Just Like This,The Chainsmokers,3265,3/3/2017,ee,6RUKPb4LETWmmr3iAEQktW,spotify:track:6RUKPb4LETWmmr3iAEQktW,,,,,,
31,Me Llamas (feat. Maluma) - Remix,Piso 21,3265,6/9/2017,pa,5hEM0JchdVzQ5PwvSfITeX,spotify:track:5hEM0JchdVzQ5PwvSfITeX,,,,,,
131,Work,Rihanna,3265,1/6/2017,ch,14WWzenpaEgQZlqPq2nk4v,spotify:track:14WWzenpaEgQZlqPq2nk4v,,,,,,
50,One Dance,Drake,3265,1/6/2017,uy,1xznGGDReH1oQq0xzbwXa3,spotify:track:1xznGGDReH1oQq0xzbwXa3,,,,,,
125,No Limit,G-Eazy,3264,11/24/2017,at,2Xqd0wUttjueBfdcltADOv,spotify:track:2Xqd0wUttjueBfdcltADOv,,,,,,
124,All Night,The Vamps,3264,3/3/2017,cr,1yNyoWWWikbLhwIGWjZuDW,spotify:track:1yNyoWWWikbLhwIGWjZuDW,,,,,,
27,Qué Gano Olvidándote - Versión Urbana,Reik,3264,4/14/2017,py,3H179O48ynsu9q8LOnFQZY,spotify:track:3H179O48ynsu9q8LOnFQZY,,,,,,
119,Não Sinto,Wet Bed Gang,3264,8/4/2017,pt,0W6ZrhDZMhWI12rSMQzJb4,spotify:track:0W6ZrhDZMhWI12rSMQzJb4,,,,,,
133,Get Right Witcha,Migos,3264,2/3/2017,ch,76Y0gxtTxN0FyDCYh5qYQj,spotify:track:76Y0gxtTxN0FyDCYh5qYQj,,,,,,
133,Rap Consciente,Valete,3263,9/1/2017,pt,3Th4j4YtGqI1et8nSeW0JO,spotify:track:3Th4j4YtGqI1et8nSeW0JO,,,,,,
152,do re mi (feat. Gucci Mane),blackbear,3263,10/27/2017,pt,53mrVsi49rLHIaKBiSvElG,spotify:track:53mrVsi49rLHIaKBiSvElG,,,,,,
132,Aloha,Møme,3263,1/6/2017,ch,6HViP4DVYa8gQtxLndmhwu,spotify:track:6HViP4DVYa8gQtxLndmhwu,,,,,,
32,Heathens,Twenty One Pilots,3262,1/6/2017,gt,6i0V12jOa3mr6uu4WYhUBr,spotify:track:6i0V12jOa3mr6uu4WYhUBr,,,,,,
184,Hello,Adele,3262,3/3/2017,ie,4sPmO7WMQUAf45kwMOtONw,spotify:track:4sPmO7WMQUAf45kwMOtONw,,,,,,
24,Passionfruit,Drake,3261,4/14/2017,pa,7hDc8b7IXETo14hHIHdnhd,spotify:track:7hDc8b7IXETo14hHIHdnhd,,,,,,
138,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)",Machine Gun Kelly,3261,11/24/2017,pt,0OI7AFifLSoGzpb8bdBLLV,spotify:track:0OI7AFifLSoGzpb8bdBLLV,,,,,,
51,Comerte a Besos (feat. Cande Buasso),Pijama Party,3261,1/6/2017,uy,4UHZMWgKDjJ1zS0t6f6qPv,spotify:track:4UHZMWgKDjJ1zS0t6f6qPv,,,,,,
91,Two Ghosts,Harry Styles,3260,5/12/2017,at,4B1rpPmQXwj78wk6aIGwwU,spotify:track:4B1rpPmQXwj78wk6aIGwwU,,,,,,
42,"Ay Mi Dios (feat. Pitbull, Yandel & Chacal)",IAmChino,3259,6/9/2017,py,6stYbAJgTszHAHZMPxWWCY,spotify:track:6stYbAJgTszHAHZMPxWWCY,,,,,,
132,Filho da Guida,9 Miller,3259,5/12/2017,pt,75AvbbGV21JDfukB6BTGBi,spotify:track:75AvbbGV21JDfukB6BTGBi,,,,,,
119,Murcielago,KC Rebell,3258,9/1/2017,at,39qlqpwVzRkQP6WsILfIB5,spotify:track:39qlqpwVzRkQP6WsILfIB5,,,,,,
58,Congratulations,Post Malone,3257,3/3/2017,cz,3a1lNhkSLSkpJE4MSHpDu9,spotify:track:3a1lNhkSLSkpJE4MSHpDu9,,,,,,
7,What Lovers Do (feat. SZA),Maroon 5,3257,11/24/2017,gr,3hBBKuWJfxlIlnd9QFoC8k,spotify:track:3hBBKuWJfxlIlnd9QFoC8k,,,,,,
48,Cold,Maroon 5,3257,3/3/2017,gt,5NNlUMcOEOdoOIwwaWXv0k,spotify:track:5NNlUMcOEOdoOIwwaWXv0k,,,,,,
58,Bombs Away,ONE OK ROCK,3257,3/3/2017,jp,6fYnCv7uovk7dzdpxYOHDE,spotify:track:6fYnCv7uovk7dzdpxYOHDE,,,,,,
24,Castle on the Hill,Ed Sheeran,3257,1/6/2017,pa,6PCUP3dWmTjcTtXY02oFdT,spotify:track:6PCUP3dWmTjcTtXY02oFdT,,,,,,
121,Starboy,The Weeknd,3256,7/7/2017,cr,5aAx2yezTd8zXrkmtKl66Z,spotify:track:5aAx2yezTd8zXrkmtKl66Z,,,,,,
20,Soy Peor,Bad Bunny,3256,7/7/2017,hn,5MT96Zz0ymUJNm8obKZQr0,spotify:track:5MT96Zz0ymUJNm8obKZQr0,,,,,,
185,Make Me (Cry),Noah Cyrus,3256,3/3/2017,ie,2BrzlUj1u1CtvaJDGIKpsP,spotify:track:2BrzlUj1u1CtvaJDGIKpsP,,,,,,
186,Starz In Their Eyes,Just Jack,3256,3/3/2017,ie,0Kt0khTz1EzjtaQI8A339S,spotify:track:0Kt0khTz1EzjtaQI8A339S,,,,,,
133,Você Partiu Meu Coração,Nego do Borel,3256,5/12/2017,pt,0u8aj0c4IxeVSLTUuuq9V5,spotify:track:0u8aj0c4IxeVSLTUuuq9V5,,,,,,
134,História,Diogo Piçarra,3256,9/1/2017,pt,14ngg5qaXPvt2rrPvMV1kC,spotify:track:14ngg5qaXPvt2rrPvMV1kC,,,,,,
153,Me Enamoré,Shakira,3255,10/27/2017,pt,4qknM1pQz53QOyfDVTjcM9,spotify:track:4qknM1pQz53QOyfDVTjcM9,,,,,,
92,Kiwi,Harry Styles,3254,5/12/2017,at,33SNO8AaciGbNaQFkxvPrW,spotify:track:33SNO8AaciGbNaQFkxvPrW,,,,,,
49,"Soy Peor Remix (feat. J Balvin, Ozuna & Arcangel)",Bad Bunny,3254,11/24/2017,do,4UG962ViiLqoUyx0RjCcwP,spotify:track:4UG962ViiLqoUyx0RjCcwP,,,,,,
85,Shape of You (Latin Remix) [feat. Zion & Lennox],Ed Sheeran,3254,7/7/2017,ec,5nCtCCB5i1OfbADvynNw0i,spotify:track:5nCtCCB5i1OfbADvynNw0i,,,,,,
187,Love Yourself,Justin Bieber,3254,3/3/2017,ie,3hB5DgAiMAQ4DzYbsMq1IT,spotify:track:3hB5DgAiMAQ4DzYbsMq1IT,,,,,,
36,I Feel It Coming,The Weeknd,3254,2/3/2017,pa,5GXAXm5YOmYT0kL5jHvYBt,spotify:track:5GXAXm5YOmYT0kL5jHvYBt,,,,,,
41,Me Mata,Bad Bunny,3254,7/7/2017,pa,2wgDAPgBhFA7pnIbm0YOhP,spotify:track:2wgDAPgBhFA7pnIbm0YOhP,,,,,,
50,Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version,Pitbull,3254,9/1/2017,py,2Vdub5mY4lad7w64bFPUez,spotify:track:2Vdub5mY4lad7w64bFPUez,,,,,,
140,"Me, Myself & I",G-Eazy,3252,1/6/2017,be,40YcuQysJ0KlGQTeGUosTC,spotify:track:40YcuQysJ0KlGQTeGUosTC,,,,,,
54,Stay (with Alessia Cara),Zedd,3252,9/1/2017,cz,0dA2Mk56wEzDgegdC6R17g,spotify:track:0dA2Mk56wEzDgegdC6R17g,,,,,,
9,Perfect,Ed Sheeran,3252,11/24/2017,is,0tgVpDi06FyKpA1z0VMD4v,spotify:track:0tgVpDi06FyKpA1z0VMD4v,,,,,,
53,Bailame Despacio,Xantos,3252,2/3/2017,uy,4OaTpLJIa2harufGxfOPUu,spotify:track:4OaTpLJIa2harufGxfOPUu,,,,,,
134,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,3251,5/12/2017,pt,17Fd6Yb7mSbinKG8LoWfFl,spotify:track:17Fd6Yb7mSbinKG8LoWfFl,,,,,,
50,Friends (with BloodPop®),Justin Bieber,3250,9/1/2017,do,7nZmah2llfvLDiUjm0kiyz,spotify:track:7nZmah2llfvLDiUjm0kiyz,,,,,,
93,La Estrategia,Cali Y El Dandee,3250,11/24/2017,ec,5fqE4mcMADOX0qTuIlpLZL,spotify:track:5fqE4mcMADOX0qTuIlpLZL,,,,,,
33,Treat You Better,Shawn Mendes,3250,1/6/2017,gt,4Hf7WnR761jpxPr5D46Bcd,spotify:track:4Hf7WnR761jpxPr5D46Bcd,,,,,,
28,Bailame Despacio,Xantos,3250,4/14/2017,py,4OaTpLJIa2harufGxfOPUu,spotify:track:4OaTpLJIa2harufGxfOPUu,,,,,,
134,Hello,Adele,3250,2/3/2017,ch,4sPmO7WMQUAf45kwMOtONw,spotify:track:4sPmO7WMQUAf45kwMOtONw,,,,,,
135,Lean On (feat. MØ & DJ Snake),Major Lazer,3250,2/3/2017,ch,4WjH9Bzt3kx7z8kl0awxh4,spotify:track:4WjH9Bzt3kx7z8kl0awxh4,,,,,,
25,Safari,J Balvin,3249,4/14/2017,pa,6rQSrBHf7HlZjtcMZ4S4bO,spotify:track:6rQSrBHf7HlZjtcMZ4S4bO,,,,,,
154,It Ain't Me (with Selena Gomez),Kygo,3249,10/27/2017,pt,3eR23VReFzcdmS7TYCrhCe,spotify:track:3eR23VReFzcdmS7TYCrhCe,,,,,,
113,Egoísta,Ozuna,3248,11/24/2017,cr,4X3CV9rXo3hQrkb0fzRAux,spotify:track:4X3CV9rXo3hQrkb0fzRAux,,,,,,
14,Closer,The Chainsmokers,3247,3/3/2017,sv,7BKLCZ1jbUBVqRi2FVlTVw,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,,,,,,
155,Loucos,Matias Damásio,3247,10/27/2017,pt,49Fu8EcEOZ9OnpM1XpPpyU,spotify:track:49Fu8EcEOZ9OnpM1XpPpyU,,,,,,
5,Mama,Jonas Blue,3247,8/4/2017,sk,0NiXXAI876aGImAd6rTj8w,spotify:track:0NiXXAI876aGImAd6rTj8w,,,,,,
122,Dive,Ed Sheeran,3246,7/7/2017,cr,51ChrwmUPDJvedPQnIU8Ls,spotify:track:51ChrwmUPDJvedPQnIU8Ls,,,,,,
17,Congratulations,Post Malone,3246,7/7/2017,is,3a1lNhkSLSkpJE4MSHpDu9,spotify:track:3a1lNhkSLSkpJE4MSHpDu9,,,,,,
135,No Vacancy,OneRepublic,3246,5/12/2017,pt,6XOYVSmNDjKUNMXooU4s4z,spotify:track:6XOYVSmNDjKUNMXooU4s4z,,,,,,
135,Dialeto,Diogo Piçarra,3246,9/1/2017,pt,1Eq8bovIxKCDJzzWa78V7p,spotify:track:1Eq8bovIxKCDJzzWa78V7p,,,,,,
114,Let Me Love You,DJ Snake,3245,11/24/2017,cr,4pdPtRcBmOSQDlJ3Fk945m,spotify:track:4pdPtRcBmOSQDlJ3Fk945m,,,,,,
115,Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled,3245,11/24/2017,cr,1OAh8uOEOvTDqkKFsKksCi,spotify:track:1OAh8uOEOvTDqkKFsKksCi,,,,,,
116,Me Mata,Bad Bunny,3245,11/24/2017,cr,2wgDAPgBhFA7pnIbm0YOhP,spotify:track:2wgDAPgBhFA7pnIbm0YOhP,,,,,,
120,One Dance,Drake,3245,8/4/2017,pt,1xznGGDReH1oQq0xzbwXa3,spotify:track:1xznGGDReH1oQq0xzbwXa3,,,,,,
120,Legendary,Welshly Arms,3244,9/1/2017,at,5ysL31dJXdNK1OCI5Hlqe7,spotify:track:5ysL31dJXdNK1OCI5Hlqe7,,,,,,
123,Bailame Despacio,Xantos,3244,7/7/2017,cr,4OaTpLJIa2harufGxfOPUu,spotify:track:4OaTpLJIa2harufGxfOPUu,,,,,,
127,The Scientist,Coldplay,3244,9/1/2017,cr,75JFxkI2RXiU7L9VXzMkle,spotify:track:75JFxkI2RXiU7L9VXzMkle,,,,,,
128,In the Name of Love,Martin Garrix,3244,9/1/2017,cr,04DwTuZ2VBdJCCC5TROn7L,spotify:track:04DwTuZ2VBdJCCC5TROn7L,,,,,,
21,La Rompe Corazones,Daddy Yankee,3244,7/7/2017,hn,4okba5wu9mMLXx79DXLKi3,spotify:track:4okba5wu9mMLXx79DXLKi3,,,,,,
32,Unforgettable,French Montana,3244,6/9/2017,pa,3B54sVLJ402zGa6Xm4YGNe,spotify:track:3B54sVLJ402zGa6Xm4YGNe,,,,,,
43,Shaky Shaky,Daddy Yankee,3244,3/3/2017,py,58IL315gMSTD37DOZPJ2hf,spotify:track:58IL315gMSTD37DOZPJ2hf,,,,,,
188,Party In The U.S.A.,Miley Cyrus,3243,3/3/2017,ie,5Q0Nhxo0l2bP3pNjpGJwV1,spotify:track:5Q0Nhxo0l2bP3pNjpGJwV1,,,,,,
135,Sexual,NEIKED,3243,3/3/2017,pt,3AsAuGTaDQzavZZThyYlop,spotify:track:3AsAuGTaDQzavZZThyYlop,,,,,,
122,Have Yourself A Merry Little Christmas,Sam Smith,3243,12/8/2017,pt,7Hz6LLOVxrojLPIHJJ1S0E,spotify:track:7Hz6LLOVxrojLPIHJJ1S0E,,,,,,
136,This Is What You Came For,Calvin Harris,3243,2/3/2017,ch,0azC730Exh71aQlOt9Zj3y,spotify:track:0azC730Exh71aQlOt9Zj3y,,,,,,
124,Don't Wanna Know,Maroon 5,3242,7/7/2017,cr,5MFzQMkrl1FOOng9tq6R9r,spotify:track:5MFzQMkrl1FOOng9tq6R9r,,,,,,
117,Faded,Alan Walker,3242,11/24/2017,cr,7gHs73wELdeycvS48JfIos,spotify:track:7gHs73wELdeycvS48JfIos,,,,,,
22,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",DJ Khaled,3242,7/7/2017,hn,3DXncPQOG4VBw3QHh3S817,spotify:track:3DXncPQOG4VBw3QHh3S817,,,,,,
160,The Hills,The Weeknd,3241,3/3/2017,be,25khomWgBVamSdKw7hzm3l,spotify:track:25khomWgBVamSdKw7hzm3l,,,,,,
59,The Other,Lauv,3241,3/3/2017,cz,1lntL1cI2UIWlxjL5QiN8g,spotify:track:1lntL1cI2UIWlxjL5QiN8g,,,,,,
15,Vente Pa' Ca,Ricky Martin,3240,3/3/2017,bo,7DM4BPaS7uofFul3ywMe46,spotify:track:7DM4BPaS7uofFul3ywMe46,,,,,,
125,"0 Sentimientos (Remix) [feat. Noriel, Darkiel, Lyan, Messiah & Baby Rasta]",Jon Z,3240,7/7/2017,cr,4COGASZEbAxmH6k5gYMo6G,spotify:track:4COGASZEbAxmH6k5gYMo6G,,,,,,
79,Slide (feat. Frank Ocean & Migos),Calvin Harris,3240,5/12/2017,ec,6gpcs5eMhJwax4mIfKDYQk,spotify:track:6gpcs5eMhJwax4mIfKDYQk,,,,,,
45,Slow Hands,Niall Horan,3240,9/1/2017,hu,167NczpNbRF7oWakJaY3Hh,spotify:track:167NczpNbRF7oWakJaY3Hh,,,,,,
139,Location,Khalid,3240,11/24/2017,pt,152lZdxL1OR0ZMW6KquMif,spotify:track:152lZdxL1OR0ZMW6KquMif,,,,,,
126,Rich Love (with Seeb),OneRepublic,3239,11/24/2017,at,7aF09WaavZAmAWuUeYxlYD,spotify:track:7aF09WaavZAmAWuUeYxlYD,,,,,,
51,Sigo Extrañándote,J Balvin,3239,11/24/2017,uy,6qDF4wWL49CAVbgT7yuHl8,spotify:track:6qDF4wWL49CAVbgT7yuHl8,,,,,,
45,SUBEME LA RADIO,Enrique Iglesias,3238,3/3/2017,do,7nKBxz47S9SD79N086fuhn,spotify:track:7nKBxz47S9SD79N086fuhn,,,,,,
94,Destino o Casualidad,Melendi,3238,11/24/2017,ec,02IJFWVjLSM811RsySQusA,spotify:track:02IJFWVjLSM811RsySQusA,,,,,,
189,Oceans Away,A R I Z O N A,3238,3/3/2017,ie,6A8dnC0xkiuWN4BshmTB2I,spotify:track:6A8dnC0xkiuWN4BshmTB2I,,,,,,
37,Me Rehúso,Danny Ocean,3238,2/3/2017,pa,6De0lHrwBfPfrhorm9q1Xl,spotify:track:6De0lHrwBfPfrhorm9q1Xl,,,,,,
84,Starving,Hailee Steinfeld,3237,1/6/2017,cr,1qOLh0tI7trd1zdDKxYZTe,spotify:track:1qOLh0tI7trd1zdDKxYZTe,,,,,,
86,Unforgettable,French Montana,3237,9/1/2017,ec,3B54sVLJ402zGa6Xm4YGNe,spotify:track:3B54sVLJ402zGa6Xm4YGNe,,,,,,
46,Galway Girl,Ed Sheeran,3237,9/1/2017,hu,0afhq8XCExXpqazXczTSve,spotify:track:0afhq8XCExXpqazXczTSve,,,,,,
149,Mercy,Shawn Mendes,3237,4/14/2017,ch,4TZy1wLyHec06pwgFYDh1a,spotify:track:4TZy1wLyHec06pwgFYDh1a,,,,,,
85,Bruk Off Yuh Back,Konshens,3236,1/6/2017,cr,30mNHDOw7qD5SF8tBeuPpu,spotify:track:30mNHDOw7qD5SF8tBeuPpu,,,,,,
190,English Rose,Ed Sheeran,3236,3/3/2017,ie,2tLqh0Y49XoaM8fYz1VFR5,spotify:track:2tLqh0Y49XoaM8fYz1VFR5,,,,,,
43,Chillax (feat. Ky-Mani Marley),Farruko,3236,6/9/2017,py,1lxswgIpzV6HhENRvkflES,spotify:track:1lxswgIpzV6HhENRvkflES,,,,,,
118,MIC Drop (feat. Desiigner) [Steve Aoki Remix],BTS,3235,11/24/2017,cr,7Ed6BkggCS2KaKY5YlINaF,spotify:track:7Ed6BkggCS2KaKY5YlINaF,,,,,,
11,New Man,Ed Sheeran,3235,3/3/2017,is,5HDPtsnyb3maFmPL8LLUTG,spotify:track:5HDPtsnyb3maFmPL8LLUTG,,,,,,
37,Passionfruit,Drake,3235,5/12/2017,pa,7hDc8b7IXETo14hHIHdnhd,spotify:track:7hDc8b7IXETo14hHIHdnhd,,,,,,
156,Redbone,Childish Gambino,3235,10/27/2017,pt,3kxfsdsCpFgN412fpnW85Y,spotify:track:3kxfsdsCpFgN412fpnW85Y,,,,,,
45,That's What I Like,Bruno Mars,3234,7/7/2017,gt,0KKkJNfGyhkQ5aFogxQAPU,spotify:track:0KKkJNfGyhkQ5aFogxQAPU,,,,,,
167,Dark Times,The Weeknd,3234,1/6/2017,ie,0Gi17qCJh9e9RJxLaYkm9l,spotify:track:0Gi17qCJh9e9RJxLaYkm9l,,,,,,
42,Lumbra,Cali Y El Dandee,3234,7/7/2017,pa,6VHdcVbiKLYYOcMbIqBcuK,spotify:track:6VHdcVbiKLYYOcMbIqBcuK,,,,,,
141,Feel Me,Tyga,3233,1/6/2017,be,2Cth0v1xri32oZ799rL3rl,spotify:track:2Cth0v1xri32oZ799rL3rl,,,,,,
18,Strip That Down,Liam Payne,3233,9/1/2017,gr,6EpRaXYhGOB3fj4V2uDkMJ,spotify:track:6EpRaXYhGOB3fj4V2uDkMJ,,,,,,
123,Olha a Explosão,MC Kevinho,3233,12/8/2017,pt,6m2LNopVJKsvBB9l7Z1rwn,spotify:track:6m2LNopVJKsvBB9l7Z1rwn,,,,,,
14,Paris,The Chainsmokers,3233,3/3/2017,sk,72jbDTw1piOOj770jWNeaG,spotify:track:72jbDTw1piOOj770jWNeaG,,,,,,
150,Nancy Mulligan,Ed Sheeran,3233,4/14/2017,ch,35QZaWQRkmnAVqBF1TLCxQ,spotify:track:35QZaWQRkmnAVqBF1TLCxQ,,,,,,
136,One Dance,Drake,3232,9/1/2017,pt,1xznGGDReH1oQq0xzbwXa3,spotify:track:1xznGGDReH1oQq0xzbwXa3,,,,,,
168,Ride,Twenty One Pilots,3231,1/6/2017,ie,2Z8WuEywRWYTKe1NybPQEW,spotify:track:2Z8WuEywRWYTKe1NybPQEW,,,,,,
40,Como Antes (feat. Wisin),Yandel,3231,10/27/2017,pa,5YzA563GXTuwQaRq24z1k5,spotify:track:5YzA563GXTuwQaRq24z1k5,,,,,,
52,Gyal You A Party Animal - Remix,Charly Black,3231,8/4/2017,uy,1AkTW13ysu0AJrwuM6UY0I,spotify:track:1AkTW13ysu0AJrwuM6UY0I,,,,,,
22,Vacaciones,Wisin,3230,5/12/2017,bo,3dQDid3IUNhZy1OehIfYfE,spotify:track:3dQDid3IUNhZy1OehIfYfE,,,,,,
80,Mi Tesoro (feat. Nicky Jam),Zion & Lennox,3230,5/12/2017,ec,5HABnFSYvl6mTmg8nSdzHa,spotify:track:5HABnFSYvl6mTmg8nSdzHa,,,,,,
40,One Dance,Drake,3230,2/3/2017,py,1xznGGDReH1oQq0xzbwXa3,spotify:track:1xznGGDReH1oQq0xzbwXa3,,,,,,
97,Palmen aus Plastik,Bonez MC,3229,3/3/2017,at,6wHRm1KR8pzVDPdmR6Qovj,spotify:track:6wHRm1KR8pzVDPdmR6Qovj,,,,,,
119,Just the Way You Are,Bruno Mars,3229,11/24/2017,cr,7BqBn9nzAq8spo5e7cZ0dJ,spotify:track:7BqBn9nzAq8spo5e7cZ0dJ,,,,,,
